LotArea,Neighborhood,OverallQual,YearBuilt,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,SalePrice
12243,NWAmes,5,1971,Plywood,TA,CBlock,Gd,ALQ,998,486,1484,Gd,SBrkr,1484,0,0,1484,0,2,TA,7,1,TA,Attchd,Unf,487,TA,224,0,175000
10800,OldTown,5,1900,Wd Sdng,TA,CBlock,TA,BLQ,664,290,954,TA,FuseA,1766,648,0,2414,0,2,TA,10,1,Gd,Attchd,Unf,520,TA,142,0,160000
1526,MeadowV,4,1970,CemntBd,TA,CBlock,Gd,GLQ,515,115,630,TA,SBrkr,630,0,0,630,1,1,Gd,3,0,NA,Attchd,Unf,286,TA,0,0,86000
2665,MeadowV,5,1976,CemntBd,TA,PConc,Gd,Unf,0,264,264,TA,SBrkr,616,688,0,1304,0,1,TA,4,1,Gd,BuiltIn,Fin,336,TA,141,24,115000
11787,NoRidge,7,1996,VinylSd,Gd,PConc,Gd,GLQ,719,660,1379,Ex,SBrkr,1383,1015,0,2398,1,2,Gd,8,1,TA,Attchd,Fin,834,TA,239,60,315750
7500,Somerst,7,2005,VinylSd,Gd,PConc,Gd,Unf,0,1257,1257,Ex,SBrkr,1266,0,0,1266,0,2,Gd,6,1,TA,Attchd,Unf,453,TA,38,144,176000
13300,NAmes,5,1956,Wd Sdng,TA,CBlock,Gd,Rec,377,551,928,TA,SBrkr,928,0,0,928,0,1,TA,4,0,NA,Attchd,Unf,252,TA,261,0,132000
14948,NridgHt,9,2008,VinylSd,Ex,PConc,Ex,GLQ,1330,122,1452,Ex,SBrkr,1476,1237,0,2713,1,2,Ex,11,1,Gd,Attchd,Fin,858,TA,126,66,446261
9098,Edwards,4,1920,Wd Sdng,TA,BrkTil,TA,ALQ,348,180,528,Ex,SBrkr,605,0,0,605,1,1,TA,5,0,NA,NA,NA,0,NA,0,0,86000
32668,Crawfor,6,1957,Wd Sdng,Gd,PConc,TA,Rec,1219,816,2035,TA,SBrkr,2515,0,0,2515,1,3,TA,9,2,TA,Attchd,RFn,484,TA,0,0,200624
10200,Timber,6,1988,HdBoard,Gd,CBlock,Gd,GLQ,783,678,1461,Ex,SBrkr,1509,0,0,1509,1,2,Gd,5,1,Fa,Attchd,RFn,600,TA,224,0,175000
6155,BrkSide,6,1920,Wd Sdng,TA,BrkTil,Fa,Unf,0,611,611,Ex,SBrkr,751,611,0,1362,0,2,TA,6,0,NA,Detchd,Fin,502,TA,0,0,128000
7200,NAmes,5,1955,VinylSd,TA,Slab,NA,NA,0,0,0,Ex,SBrkr,827,0,0,827,0,1,TA,5,1,Po,Detchd,Unf,392,TA,0,0,107500
5000,BrkSide,1,1946,VinylSd,Fa,Slab,NA,NA,0,0,0,Fa,FuseF,334,0,0,334,0,1,Fa,2,0,NA,NA,NA,0,NA,0,0,39300
9056,Gilbert,8,2004,VinylSd,Gd,PConc,Ex,Unf,0,707,707,Ex,SBrkr,707,707,0,1414,0,2,Gd,6,1,Gd,Attchd,Fin,403,TA,100,35,178000
8125,NAmes,4,1971,HdBoard,TA,CBlock,TA,BLQ,614,244,858,TA,SBrkr,858,0,0,858,0,1,TA,5,0,NA,NA,NA,0,NA,0,0,88000
9819,Sawyer,5,1967,MetalSd,TA,CBlock,TA,BLQ,450,432,882,TA,SBrkr,900,0,0,900,0,1,TA,5,0,NA,Detchd,Unf,280,TA,0,0,122000
8730,BrkSide,6,1915,Wd Sdng,TA,BrkTil,TA,Unf,0,698,698,Ex,FuseA,698,698,0,1396,0,1,TA,7,0,NA,Detchd,Unf,384,TA,0,0,153575
15611,CollgCr,8,2006,VinylSd,Gd,PConc,Gd,Unf,0,1079,1079,Ex,SBrkr,1079,840,0,1919,0,2,Gd,8,1,Gd,Attchd,RFn,685,Gd,0,51,233230
5687,SWISU,5,1912,VinylSd,TA,PConc,TA,Rec,210,570,780,Ex,SBrkr,936,780,0,1716,1,2,Fa,9,0,NA,NA,NA,0,NA,0,184,135900
11409,Edwards,5,1949,Wd Sdng,TA,CBlock,TA,LwQ,292,476,768,Gd,SBrkr,1148,568,0,1716,0,1,TA,8,1,Gd,Attchd,Unf,281,TA,0,0,131000
16659,NWAmes,7,1977,Plywood,TA,CBlock,TA,ALQ,795,0,795,Fa,SBrkr,1468,795,0,2263,1,2,Gd,9,1,TA,Attchd,Fin,539,TA,0,250,235000
9600,NAmes,6,1953,HdBoard,TA,CBlock,TA,GLQ,1285,131,1416,TA,SBrkr,1644,0,0,1644,1,1,TA,7,2,Gd,Attchd,Fin,418,TA,110,0,167000
7937,Mitchel,6,1984,HdBoard,TA,CBlock,TA,GLQ,819,184,1003,TA,SBrkr,1003,0,0,1003,1,1,TA,6,0,NA,Detchd,Unf,588,TA,120,0,142500
13710,IDOTRR,5,1950,Wd Sdng,TA,CBlock,TA,BLQ,420,490,910,TA,FuseA,910,648,0,1558,0,1,TA,6,0,NA,Attchd,Unf,282,TA,289,0,152000
7399,Somerst,7,1997,VinylSd,Gd,PConc,Gd,BLQ,649,326,975,Ex,SBrkr,975,975,0,1950,0,2,Gd,7,1,TA,Detchd,RFn,576,TA,0,10,239000
8176,NAmes,5,1958,Wd Sdng,TA,CBlock,TA,Rec,846,210,1056,Fa,SBrkr,1056,0,0,1056,1,1,TA,6,0,NA,Attchd,RFn,308,TA,0,0,139000
10655,NridgHt,8,2003,VinylSd,Gd,PConc,Gd,GLQ,1124,1603,3206,Ex,SBrkr,1629,0,0,1629,1,2,Gd,7,1,Gd,Attchd,RFn,880,TA,0,0,284000
8198,NridgHt,7,2004,VinylSd,Gd,PConc,Gd,GLQ,720,638,1358,Ex,SBrkr,1358,0,0,1358,1,2,Gd,6,1,Gd,Attchd,RFn,484,TA,192,30,207000
9042,Gilbert,6,1998,VinylSd,TA,PConc,Gd,GLQ,828,115,943,Gd,SBrkr,943,695,0,1638,1,2,TA,7,2,TA,Attchd,Fin,472,TA,100,38,192000
164660,Timber,5,1965,Plywood,TA,CBlock,TA,ALQ,1249,103,1499,Ex,SBrkr,1619,167,0,1786,2,2,TA,7,2,Gd,Attchd,Fin,529,TA,670,0,228950
14157,StoneBr,9,2005,VinylSd,Gd,PConc,Ex,GLQ,1249,673,1922,Ex,SBrkr,1922,0,0,1922,1,2,Gd,8,1,Gd,Attchd,Fin,676,TA,178,51,377426
9135,CollgCr,7,2002,VinylSd,Gd,PConc,Gd,GLQ,810,726,1536,Ex,SBrkr,1536,0,0,1536,1,2,Gd,7,0,NA,Attchd,RFn,532,TA,192,74,214000
14145,NWAmes,7,1984,Wd Sdng,Gd,CBlock,Gd,ALQ,213,995,1208,Ex,SBrkr,1621,0,0,1621,1,2,Gd,8,0,NA,Attchd,RFn,440,TA,108,45,202500
12400,NAmes,6,1958,Wd Sdng,TA,CBlock,TA,Rec,585,630,1215,TA,FuseA,1215,0,0,1215,0,1,TA,6,0,NA,Attchd,Unf,297,TA,0,0,155000
14191,Timber,8,2002,VinylSd,Gd,PConc,Gd,Unf,0,967,967,Ex,SBrkr,993,915,0,1908,0,2,Gd,9,0,NA,Attchd,Fin,431,TA,135,0,202900
8400,SawyerW,4,1950,Wd Sdng,Fa,CBlock,TA,Unf,0,721,721,Gd,SBrkr,841,0,0,841,0,1,TA,4,0,NA,CarPort,Unf,294,TA,250,0,82000
10020,Edwards,1,1922,Wd Sdng,Fa,BrkTil,Fa,BLQ,350,333,683,Gd,FuseA,904,0,0,904,1,0,Fa,4,0,NA,NA,NA,0,NA,0,0,61000
8846,CollgCr,5,1996,VinylSd,Gd,PConc,Gd,GLQ,298,572,870,Ex,SBrkr,914,0,0,914,0,1,TA,5,0,NA,Detchd,Unf,576,TA,0,0,148000
11143,Somerst,8,2004,CemntBd,Gd,PConc,Gd,Unf,0,1580,1580,Ex,SBrkr,1580,886,0,2466,0,3,Gd,8,1,Gd,Attchd,RFn,610,TA,159,214,340000
11394,StoneBr,9,2010,VinylSd,Gd,PConc,Ex,GLQ,1445,411,1856,Ex,SBrkr,1856,0,0,1856,1,1,Ex,8,1,Ex,Attchd,Fin,834,TA,113,0,394432
8123,Gilbert,6,2000,VinylSd,TA,PConc,Gd,Unf,0,982,982,Ex,SBrkr,1007,793,0,1800,0,2,TA,7,1,TA,Attchd,Fin,463,TA,100,63,179000
5000,SWISU,5,1924,BrkFace,TA,BrkTil,TA,LwQ,218,808,1026,TA,SBrkr,1026,665,0,1691,0,2,Gd,6,1,Gd,Detchd,Unf,308,TA,0,0,127000
7200,Somerst,7,2006,VinylSd,Gd,PConc,Gd,Unf,0,1293,1293,Ex,SBrkr,1301,0,0,1301,1,2,Gd,5,1,Gd,Attchd,RFn,572,TA,216,121,187750
9245,CollgCr,7,2006,VinylSd,Gd,PConc,Gd,Unf,0,939,939,Ex,SBrkr,939,858,0,1797,0,2,Gd,8,0,NA,Attchd,RFn,639,TA,144,53,213500
9000,SawyerW,6,1928,Wd Sdng,TA,BrkTil,Fa,Unf,0,784,784,TA,FuseA,784,0,0,784,0,1,TA,5,0,NA,Detchd,Unf,360,Fa,0,0,76000
53107,ClearCr,6,1992,HdBoard,Gd,PConc,Gd,GLQ,985,595,1580,Ex,SBrkr,1079,874,0,1953,1,2,Gd,9,2,Fa,Attchd,Fin,501,TA,216,231,240000
3182,Blmngtn,8,2004,VinylSd,Gd,PConc,Gd,GLQ,24,1232,1256,Ex,SBrkr,1269,0,0,1269,0,2,Gd,6,1,TA,Attchd,Fin,430,TA,146,20,192000
6240,BrkSide,5,1936,MetalSd,TA,BrkTil,Gd,Unf,0,896,896,Gd,FuseA,896,448,0,1344,0,1,TA,7,0,NA,Detchd,Unf,240,Fa,200,114,115000
10356,CollgCr,5,1975,HdBoard,TA,CBlock,TA,BLQ,716,253,969,TA,SBrkr,969,0,0,969,0,1,TA,5,0,NA,Attchd,Unf,440,TA,0,0,122000
13891,NridgHt,8,2007,VinylSd,Gd,PConc,Ex,GLQ,1400,310,1710,Ex,SBrkr,1710,0,0,1710,1,2,Gd,6,1,Gd,Attchd,RFn,866,TA,0,102,372402
14803,NWAmes,6,1971,HdBoard,TA,CBlock,TA,Rec,416,409,825,Gd,SBrkr,1097,896,0,1993,0,2,TA,8,1,Gd,Attchd,RFn,495,TA,0,66,190000
13500,ClearCr,6,1960,BrkFace,TA,CBlock,Gd,BLQ,429,93,1602,Gd,SBrkr,1252,0,0,1252,1,1,TA,4,1,Gd,Attchd,RFn,564,TA,409,0,235000
11340,OldTown,6,1923,Wd Sdng,TA,BrkTil,TA,Unf,0,1200,1200,TA,FuseA,1200,0,0,1200,0,1,TA,7,0,NA,Detchd,Unf,312,Fa,0,0,125000
9600,Edwards,6,1924,Wd Sdng,TA,BrkTil,TA,Unf,0,572,572,Fa,FuseF,572,524,0,1096,0,1,TA,5,0,NA,NA,NA,0,NA,0,8,79000
7200,NAmes,5,1950,Wd Sdng,TA,CBlock,NA,NA,0,0,0,TA,FuseF,1040,0,0,1040,0,1,TA,5,0,NA,Detchd,Unf,625,TA,0,0,109500
12003,Timber,8,2009,VinylSd,Gd,PConc,Ex,Unf,0,774,774,Ex,SBrkr,774,1194,0,1968,0,2,Ex,8,1,Gd,BuiltIn,Fin,680,TA,0,75,269500
12552,Somerst,7,2004,VinylSd,Gd,PConc,Gd,GLQ,222,769,991,Ex,SBrkr,991,956,0,1947,0,2,Gd,8,1,Gd,Attchd,RFn,678,TA,0,136,254900
19378,Gilbert,7,2005,VinylSd,Gd,PConc,Gd,GLQ,57,1335,1392,Ex,SBrkr,1392,1070,0,2462,1,2,Gd,9,1,Gd,Attchd,RFn,576,TA,239,132,320000
9060,Edwards,5,1957,Wd Sdng,TA,PConc,NA,NA,0,0,0,Ex,SBrkr,1340,0,0,1340,0,1,TA,7,1,Gd,Attchd,RFn,252,TA,116,0,120000
11426,OldTown,7,2003,VinylSd,TA,PConc,Gd,Unf,0,1362,1362,Ex,SBrkr,1362,720,0,2082,0,2,Gd,6,0,NA,Detchd,Unf,484,TA,280,238,200000
7438,BrkSide,5,1908,AsbShng,TA,PConc,Fa,Unf,0,504,504,Gd,SBrkr,936,316,0,1252,0,1,TA,5,0,NA,Attchd,Unf,576,TA,104,0,127000
22950,OldTown,10,1892,Wd Sdng,Gd,BrkTil,TA,Unf,0,1107,1107,Ex,SBrkr,1518,1518,572,3608,0,2,Ex,12,2,TA,Detchd,Unf,840,Ex,0,260,475000
9947,Mitchel,7,1990,HdBoard,TA,PConc,Gd,GLQ,611,577,1188,Ex,SBrkr,1217,0,0,1217,1,2,Gd,6,0,NA,Attchd,Unf,497,TA,168,27,173000
10410,OldTown,5,1916,HdBoard,TA,CBlock,Fa,Unf,0,660,660,Ex,SBrkr,808,704,144,1656,0,2,TA,8,0,NA,Detchd,Unf,180,Fa,0,0,135000
7018,SawyerW,5,1979,Plywood,TA,CBlock,Gd,GLQ,1086,0,1086,TA,SBrkr,1224,0,0,1224,2,0,TA,6,2,TA,Detchd,Unf,528,TA,120,0,153337
4923,StoneBr,8,2001,CemntBd,Gd,PConc,Ex,GLQ,1153,440,1593,Ex,SBrkr,1593,0,0,1593,1,1,Ex,5,1,Gd,Attchd,Fin,682,TA,0,120,286000
10570,Crawfor,8,1932,BrkFace,Gd,CBlock,Gd,Rec,297,556,853,TA,SBrkr,1549,1178,0,2727,0,2,Gd,10,2,TA,Detchd,Unf,440,TA,0,74,315000
7472,NAmes,7,1972,HdBoard,TA,CBlock,TA,ALQ,626,99,725,Gd,SBrkr,725,754,0,1479,1,1,Gd,7,0,NA,Attchd,Fin,484,TA,0,32,184000
9017,CollgCr,7,1999,VinylSd,Gd,PConc,Gd,GLQ,560,871,1431,Ex,SBrkr,1431,0,0,1431,1,2,Gd,6,0,NA,Attchd,Fin,666,TA,0,35,192000
9453,SawyerW,7,1993,HdBoard,Gd,PConc,Gd,BLQ,402,594,996,Ex,SBrkr,1014,730,0,1744,0,2,Gd,7,0,NA,Attchd,RFn,457,TA,370,70,194500
12030,NridgHt,8,2007,VinylSd,Ex,PConc,Ex,Unf,0,1694,1694,Ex,SBrkr,1694,0,0,1694,0,2,Gd,7,0,NA,Attchd,Fin,818,TA,168,228,318000
8741,Edwards,6,1945,VinylSd,TA,CBlock,TA,LwQ,94,641,735,TA,FuseA,798,689,0,1487,0,1,TA,7,1,Gd,Detchd,Unf,220,TA,0,140,113000
9000,Somerst,8,2008,VinylSd,Gd,PConc,Gd,GLQ,1078,488,1566,Ex,SBrkr,1566,0,0,1566,1,2,Gd,7,0,NA,Attchd,RFn,750,TA,144,168,262500
3880,OldTown,5,1945,VinylSd,TA,CBlock,TA,ALQ,329,357,686,Gd,SBrkr,866,0,0,866,0,1,Gd,4,0,NA,NA,NA,0,NA,58,42,110500
5000,OldTown,5,1900,Wd Sdng,TA,BrkTil,TA,Unf,0,540,540,Gd,FuseA,889,551,0,1440,0,1,TA,6,0,NA,Attchd,Unf,352,Fa,0,0,79000
10762,SawyerW,6,1980,Plywood,TA,CBlock,Gd,Unf,0,626,626,TA,SBrkr,626,591,0,1217,0,1,TA,6,1,TA,Attchd,RFn,288,TA,0,28,120000
8880,SawyerW,7,1994,VinylSd,Gd,PConc,Gd,GLQ,695,253,948,Ex,SBrkr,1222,888,0,2110,1,2,Gd,8,2,Fa,Attchd,RFn,463,TA,0,130,205000
10400,NWAmes,7,1988,Wd Sdng,TA,CBlock,Gd,GLQ,929,916,1845,Gd,SBrkr,1872,0,0,1872,0,2,TA,6,1,TA,Attchd,Fin,604,TA,197,39,241500
9142,OldTown,6,1910,AsbShng,TA,Stone,Fa,Unf,0,1020,1020,Gd,FuseP,908,1020,0,1928,0,2,Fa,9,0,NA,Detchd,Unf,440,Po,0,60,137000
11310,NAmes,6,1954,Wd Sdng,TA,CBlock,TA,Unf,0,1367,1367,Ex,SBrkr,1375,0,0,1375,0,1,TA,5,1,TA,Attchd,Unf,451,TA,0,30,140000
10625,NWAmes,7,1974,Plywood,TA,CBlock,Gd,GLQ,885,0,1053,TA,SBrkr,1173,0,0,1173,1,2,Gd,6,2,TA,Attchd,RFn,528,TA,0,120,170000
13891,NridgHt,10,2006,VinylSd,Ex,PConc,Ex,GLQ,1386,690,2076,Ex,SBrkr,2076,0,0,2076,1,2,Ex,7,1,Gd,Attchd,Fin,850,TA,216,229,465000
11435,Crawfor,8,1929,BrkFace,TA,PConc,Gd,Unf,0,792,792,Fa,SBrkr,792,725,0,1517,0,1,Gd,7,2,Gd,Detchd,Unf,400,TA,0,0,230000
12090,NWAmes,6,1984,VinylSd,TA,CBlock,Gd,Unf,0,585,585,Ex,SBrkr,1140,728,0,1868,0,3,TA,7,1,TA,BuiltIn,Fin,477,TA,268,112,178000
8125,Somerst,7,2005,VinylSd,Gd,PConc,Gd,Unf,0,756,756,Ex,SBrkr,756,797,0,1553,0,2,Gd,6,0,NA,Attchd,RFn,615,TA,0,45,186500
12328,Mitchel,6,1976,HdBoard,TA,CBlock,TA,GLQ,539,473,1012,TA,SBrkr,1034,0,0,1034,1,1,TA,6,0,NA,Attchd,Unf,888,TA,0,0,169900
9600,OldTown,6,1917,AsbShng,TA,BrkTil,Gd,Rec,319,416,735,Fa,SBrkr,1134,924,0,2058,0,1,TA,8,1,Gd,Detchd,Unf,396,Fa,0,0,129500
7200,NAmes,5,1950,MetalSd,TA,CBlock,TA,BLQ,534,246,876,TA,SBrkr,988,0,0,988,0,1,TA,6,0,NA,Attchd,Unf,276,TA,0,80,119000
11160,NAmes,7,1968,BrkFace,Gd,CBlock,TA,ALQ,1065,1045,2110,Ex,SBrkr,2110,0,0,2110,1,2,Ex,8,2,TA,Attchd,Fin,522,TA,0,0,244000
3136,NridgHt,7,2003,VinylSd,Gd,PConc,Gd,Unf,0,1405,1405,Ex,SBrkr,1405,0,0,1405,0,2,Gd,6,1,Gd,Attchd,RFn,478,TA,148,36,171750
9858,Mitchel,5,1968,HdBoard,TA,CBlock,TA,BLQ,510,354,864,TA,SBrkr,874,0,0,874,1,1,TA,5,0,NA,Attchd,RFn,288,TA,33,0,130000
9790,NWAmes,6,1963,HdBoard,TA,CBlock,TA,ALQ,569,678,1328,TA,SBrkr,1328,0,0,1328,1,1,TA,6,2,Gd,Attchd,Unf,528,TA,0,26,143000
36500,ClearCr,5,1964,Wd Sdng,TA,CBlock,TA,Rec,812,812,1624,Fa,SBrkr,1582,0,0,1582,0,2,TA,7,0,NA,Attchd,Unf,390,TA,168,198,190000
5664,StoneBr,8,2000,CemntBd,Gd,PConc,Gd,GLQ,1158,343,1501,Ex,SBrkr,1659,0,0,1659,1,2,Ex,5,1,Ex,Attchd,Fin,499,TA,212,59,278000
11065,NridgHt,8,2006,VinylSd,Gd,PConc,Gd,Unf,0,1085,1085,Ex,SBrkr,1120,850,0,1970,0,2,Ex,8,1,Gd,BuiltIn,Fin,753,TA,177,74,281000
14112,NAmes,5,1964,Wd Sdng,TA,PConc,TA,GLQ,1014,138,1152,TA,SBrkr,1152,0,0,1152,1,1,TA,6,1,Gd,Attchd,RFn,484,TA,227,0,180500
1680,BrDale,5,1972,CemntBd,TA,CBlock,TA,ALQ,231,399,630,TA,SBrkr,630,672,0,1302,0,2,TA,6,0,NA,Detchd,Unf,264,TA,185,0,119500
6600,OldTown,5,1892,Wd Sdng,TA,Stone,TA,Unf,0,994,994,TA,SBrkr,1378,994,0,2372,0,2,TA,11,0,NA,Attchd,RFn,432,TA,0,287,107500
10140,NWAmes,7,1976,HdBoard,TA,PConc,Gd,GLQ,194,638,832,TA,SBrkr,832,832,0,1664,0,2,TA,8,1,TA,Attchd,RFn,528,TA,0,28,162900
8172,Edwards,5,1955,WdShing,TA,CBlock,TA,Rec,167,697,864,TA,SBrkr,864,0,0,864,1,1,TA,5,0,NA,Detchd,Unf,572,TA,0,0,115000
8400,NAmes,5,1968,HdBoard,TA,CBlock,TA,BLQ,1016,36,1052,Gd,SBrkr,1052,0,0,1052,1,1,TA,5,0,NA,Attchd,RFn,288,TA,356,0,138500
8700,NAmes,5,1963,MetalSd,TA,CBlock,TA,ALQ,776,344,1120,Gd,SBrkr,1128,0,0,1128,1,2,TA,6,0,NA,Attchd,RFn,525,TA,192,20,155000
10000,Somerst,8,2006,VinylSd,Gd,PConc,Gd,Unf,0,1588,1588,Ex,SBrkr,1588,0,0,1588,0,2,Gd,7,1,Gd,Attchd,RFn,825,TA,144,45,227000
10780,CollgCr,5,1976,MetalSd,TA,CBlock,TA,ALQ,483,428,911,Gd,SBrkr,954,0,0,954,0,1,TA,6,0,NA,Detchd,Unf,576,TA,0,0,132500
8877,Edwards,4,1938,MetalSd,TA,CBlock,TA,ALQ,690,126,816,Ex,SBrkr,816,0,0,816,1,1,TA,3,1,Gd,Detchd,Unf,288,Fa,0,0,100000
7200,IDOTRR,5,1938,Wd Sdng,TA,CBlock,TA,Unf,0,803,803,Ex,SBrkr,803,557,0,1360,0,1,Gd,6,0,NA,Detchd,Unf,297,TA,0,65,125500
2368,BrDale,5,1970,HdBoard,TA,CBlock,TA,LwQ,765,0,765,TA,SBrkr,765,600,0,1365,0,1,TA,7,0,NA,Attchd,Unf,440,TA,0,36,125000
9650,NWAmes,6,1977,Plywood,TA,CBlock,Gd,ALQ,686,664,1350,TA,SBrkr,1334,0,0,1334,0,2,TA,6,1,TA,Attchd,RFn,630,TA,0,16,167900
9246,NWAmes,5,1973,Plywood,TA,CBlock,TA,Unf,0,1656,1656,TA,SBrkr,1656,0,0,1656,0,2,TA,8,0,NA,Detchd,Unf,506,TA,0,211,135000
4118,OldTown,4,1941,Wd Sdng,TA,CBlock,TA,Unf,0,693,693,Fa,FuseA,693,0,0,693,0,1,Fa,4,0,NA,NA,NA,0,NA,0,20,52500
13450,CollgCr,7,2002,VinylSd,Gd,PConc,Gd,GLQ,700,216,916,Ex,SBrkr,920,941,0,1861,1,2,Gd,8,0,NA,BuiltIn,RFn,492,TA,146,91,200000
9560,CollgCr,5,1972,MetalSd,TA,CBlock,TA,Rec,360,504,864,Ex,SBrkr,864,0,0,864,0,1,TA,5,0,NA,Attchd,RFn,288,TA,0,0,128500
8294,NAmes,4,1971,MetalSd,TA,CBlock,TA,Unf,0,858,858,TA,SBrkr,872,0,0,872,0,1,TA,5,0,NA,Detchd,Unf,480,TA,0,0,123000
10625,Somerst,7,2005,CemntBd,Gd,PConc,Gd,Unf,0,1026,1026,Ex,SBrkr,1026,932,0,1958,0,2,Gd,9,1,Gd,Attchd,Fin,936,TA,154,210,250000
10991,Timber,8,2007,VinylSd,Gd,PConc,Gd,Unf,0,1571,1571,Ex,SBrkr,1571,0,0,1571,0,2,Gd,7,1,Gd,Attchd,Fin,722,TA,100,36,239000
6292,SWISU,6,1930,Wd Sdng,TA,BrkTil,Gd,Rec,384,384,768,TA,SBrkr,790,0,0,790,0,1,TA,4,0,NA,Detchd,Unf,160,Fa,0,141,91000
10998,Edwards,5,1941,Wd Sdng,TA,CBlock,TA,LwQ,408,156,984,Ex,SBrkr,984,620,0,1604,0,2,TA,6,0,NA,Detchd,Unf,660,TA,0,68,117000
1953,BrDale,6,1973,HdBoard,TA,CBlock,TA,BLQ,309,174,483,TA,SBrkr,483,504,0,987,0,1,TA,5,0,NA,Detchd,Unf,264,TA,72,0,83000
9735,Timber,5,2006,VinylSd,TA,PConc,Gd,Unf,0,384,384,Gd,NA,754,640,0,1394,0,2,Gd,7,0,NA,BuiltIn,Fin,400,TA,100,0,167500
8212,Edwards,3,1914,Stucco,TA,BrkTil,TA,Rec,203,661,864,TA,FuseF,864,0,0,864,1,1,TA,5,0,NA,Detchd,Unf,200,TA,0,0,58500
12925,NAmes,6,1970,BrkFace,TA,CBlock,TA,BLQ,865,340,1205,Ex,SBrkr,2117,0,0,2117,0,2,TA,7,2,Gd,Attchd,Fin,550,TA,0,42,237500
7200,OldTown,7,1920,Wd Sdng,TA,BrkTil,Fa,Unf,0,596,596,Ex,SBrkr,998,764,0,1762,1,1,Gd,8,0,NA,Detchd,Unf,576,TA,36,0,157000
25339,Sawyer,5,1918,Wd Sdng,TA,BrkTil,TA,Unf,0,816,816,Ex,SBrkr,1416,0,0,1416,0,2,Gd,7,0,NA,Attchd,Unf,576,TA,0,0,112000
9060,Edwards,6,1939,WdShing,TA,BrkTil,TA,Rec,204,356,560,TA,SBrkr,698,560,0,1258,0,1,TA,6,0,NA,Detchd,Unf,280,TA,0,0,105000
5436,IDOTRR,4,1922,VinylSd,TA,BrkTil,TA,BLQ,735,61,796,Gd,SBrkr,796,358,0,1154,1,1,Gd,7,0,NA,Detchd,Unf,240,TA,0,96,125500
16692,NWAmes,7,1978,Plywood,TA,CBlock,Gd,BLQ,790,133,1392,TA,SBrkr,1392,1392,0,2784,1,3,Gd,12,2,TA,Attchd,RFn,564,TA,0,112,250000
8520,OldTown,6,1916,Stucco,TA,BrkTil,TA,Rec,168,0,714,TA,SBrkr,1664,862,0,2526,0,2,Gd,10,1,Gd,Detchd,Unf,216,TA,88,15,136000
14892,Gilbert,9,2006,VinylSd,Ex,PConc,Ex,GLQ,1320,426,1746,Ex,SBrkr,1746,0,0,1746,1,2,Ex,7,2,Gd,Attchd,Fin,758,TA,201,39,377500
6000,BrkSide,6,1941,Wd Sdng,TA,BrkTil,TA,ALQ,375,360,735,Ex,SBrkr,869,349,0,1218,0,1,TA,6,1,Gd,Detchd,Unf,440,TA,0,0,131000
9100,CollgCr,7,2000,VinylSd,Gd,PConc,Gd,GLQ,1400,125,1525,Ex,SBrkr,1525,0,0,1525,1,2,Gd,6,0,NA,Attchd,RFn,541,TA,219,36,235000
9503,NAmes,5,1958,HdBoard,TA,CBlock,TA,ALQ,457,193,1024,TA,SBrkr,1344,0,0,1344,1,1,TA,6,1,TA,Detchd,Unf,484,TA,316,28,144000
10721,NAmes,6,1959,HdBoard,Gd,CBlock,TA,Unf,0,1252,1252,Ex,SBrkr,1252,0,0,1252,0,1,Gd,7,0,NA,Detchd,Unf,528,TA,0,39,142000
10944,NoRidge,7,1994,VinylSd,Gd,PConc,Gd,GLQ,1000,223,1223,Ex,SBrkr,1223,904,0,2127,1,2,Gd,5,2,TA,Attchd,RFn,525,TA,171,132,271000
10930,NAmes,5,1945,MetalSd,TA,CBlock,TA,BLQ,580,333,913,TA,FuseA,1048,510,0,1558,1,1,TA,6,1,TA,Attchd,Unf,288,TA,0,0,140000
7200,OldTown,5,1940,MetalSd,TA,CBlock,TA,BLQ,510,278,788,TA,SBrkr,804,0,0,804,1,1,Gd,4,2,Gd,Attchd,Unf,240,TA,0,0,119000
12546,NWAmes,6,1981,MetalSd,Gd,CBlock,Gd,BLQ,678,762,1440,Ex,SBrkr,1440,0,0,1440,0,2,Gd,7,1,TA,Attchd,Fin,467,TA,0,0,182900
21930,Gilbert,5,2005,VinylSd,Gd,PConc,Gd,Unf,0,732,732,Ex,SBrkr,734,1104,0,1838,0,2,TA,7,1,Gd,BuiltIn,Fin,372,TA,100,40,192140
4928,NPkVill,6,1976,Plywood,TA,CBlock,Gd,LwQ,958,0,958,TA,SBrkr,958,0,0,958,0,2,TA,5,0,NA,Attchd,RFn,440,TA,0,60,143750
10800,OldTown,4,1927,Wd Sdng,TA,BrkTil,TA,Unf,0,656,656,TA,SBrkr,968,0,0,968,0,2,TA,5,0,NA,Detchd,Unf,216,Fa,0,0,64500
10261,Gilbert,6,2000,VinylSd,TA,PConc,Gd,Unf,0,936,936,Ex,SBrkr,962,830,0,1792,1,2,TA,8,1,TA,Attchd,Fin,451,TA,0,0,186500
